data,hora,lado,nivel,dist_nivel,usou_domingo,decisao_ia,confianca,motivo
2026-05-26,10:06,SHORT,29993.75,13.50,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNm4VZYozXbFPRfeML'}, aceito por padrão)"
2026-05-26,10:08,SHORT,29993.75,0.50,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNm2khi3m4EcbmCuDr'}, aceito por padrão)"
2026-05-26,11:31,SHORT,29993.75,6.25,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNmCRqY9MDVQSxCoLj'}, aceito por padrão)"
2026-05-26,11:33,SHORT,29993.75,3.75,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNmFQCw2Um8jQtA6By'}, aceito por padrão)"
2026-05-26,11:40,SHORT,29993.75,5.25,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNmJ8cQxtb1opFdRFV'}, aceito por padrão)"
2026-05-26,11:42,SHORT,29993.75,6.50,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNmSopcoWAwFhuDb4S'}, aceito por padrão)"
2026-05-26,11:58,LONG,29910.00,5.00,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNn2XiMe4ZgAvQYrif'}, aceito por padrão)"
2026-05-26,12:28,SHORT,29993.75,10.25,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNn4GcvKKbPo7Hh31V'}, aceito por padrão)"
2026-05-26,12:30,SHORT,29993.75,1.50,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNn9ENzqehG55KbGS2'}, aceito por padrão)"
2026-05-26,12:41,SHORT,29993.75,9.25,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNnEgXanwHiWua512F'}, aceito por padrão)"
2026-05-26,13:01,SHORT,29993.75,5.25,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNnGR8wPkkNrUTL2HK'}, aceito por padrão)"
2026-05-26,13:05,SHORT,29993.75,1.00,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNnVowFcEXbjaqN6ri'}, aceito por padrão)"
2026-05-26,13:07,SHORT,29993.75,3.75,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNo33trHWsPhJzuiUp'}, aceito por padrão)"
2026-05-26,13:14,SHORT,29993.75,3.25,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNo81nFKSxdb7m42RG'}, aceito por padrão)"
2026-05-26,13:16,SHORT,29993.75,5.00,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNoCyJFQQ7AdpPdDfv'}, aceito por padrão)"
2026-05-26,13:34,SHORT,29993.75,3.50,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNoLAQab2QPxri96Jq'}, aceito por padrão)"
2026-05-26,13:36,SHORT,29993.75,7.00,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNoRsJuB4tABFE4W1k'}, aceito por padrão)"
2026-05-26,13:39,SHORT,29993.75,4.25,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNoVLbuz12VMYvVLJP'}, aceito por padrão)"
2026-05-26,13:44,SHORT,29993.75,3.25,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNoZojoMofp2zUSDxq'}, aceito por padrão)"
2026-05-26,13:47,SHORT,29993.75,3.25,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNp83LJAHdj1cch4oX'}, aceito por padrão)"
2026-05-26,14:01,SHORT,29993.75,6.50,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNpDVnUPkhyMUUorKM'}, aceito por padrão)"
2026-05-27,09:36,SHORT,30118.75,2.75,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNpJx8bKiTrQg83kiP'}, aceito por padrão)"
2026-05-29,10:41,SHORT,30344.50,4.50,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNpTdPFhFoDjvgpnpQ'}, aceito por padrão)"
2026-05-29,10:55,SHORT,30344.50,4.00,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNpPui8VTQenG4iyog'}, aceito por padrão)"
2026-05-29,11:01,SHORT,30344.50,2.25,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNpT8mMTRjaRBqZpRP'}, aceito por padrão)"
2026-05-29,13:44,SHORT,30344.50,1.25,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNpcJwKD3s2t6E1yk5'}, aceito por padrão)"
2026-05-29,13:47,SHORT,30344.50,0.50,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNqok8EZnLa9uiigyi'}, aceito por padrão)"
2026-05-29,13:54,SHORT,30344.50,3.50,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNq75PyZc1mnuEVLCt'}, aceito por padrão)"
2026-05-29,14:15,SHORT,30344.50,2.00,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNq9oYsNfbYcLzs6ST'}, aceito por padrão)"
2026-05-29,14:19,SHORT,30344.50,1.25,False,ACEITA,0.0,"(erro: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CeKuNqHjkzTay8omZnPHJ'}, aceito por padrão)"
2026-05-29,14:46,SHORT,30344.50,2.75,False,ACEITA,0.68,"Nível é máxima do dia anterior (RTH, mais confiável que Globex), toque com distância pequena (2.75pt) e vela de sinal fechou rejeitando bem abaixo da linha (30341.75 vs 30344.50), indicando rejeição clara dentro do horário líquido da tarde."
2026-05-29,14:55,SHORT,30344.50,1.50,False,ACEITA,0.68,"Nível é máx do dia anterior (não Globex), toque com rejeição clara e distância pequena (1.5pt), horário ainda dentro do RTH líquido, apesar de sexta à tarde exigir cautela."
2026-05-29,14:57,SHORT,30344.50,10.75,False,RECUSA,0.68,"Distância de 10.75pt até a linha é excessiva (quase o stop de 12.5pt), indicando toque impreciso e sinal pouco confiável, além de ser sexta-feira final de sessão com liquidez reduzida."
2026-05-29,15:05,SHORT,30344.50,0.25,False,ACEITA,0.7,"Toque muito próximo da máxima do dia anterior (0.25pt) com fechamento claramente rejeitando a linha, nível RTH normal (não Globex), dentro do horário líquido de sessão regular."
2026-06-01,10:09,LONG,30361.25,9.00,True,RECUSA,0.72,"Nível de Globex (domingo à noite) é mais espúrio, distância de 9pt do toque à linha é grande e horário 10:09 ET já foge do início da sessão, reduzindo qualidade do sinal."
2026-06-01,10:11,LONG,30361.25,5.25,True,RECUSA,0.68,"Nível de Globex (domingo à noite) é mais espúrio, distância de 5.25pt do toque à linha é grande demais para uma rejeição limpa, e o horário 10:11 ET já está fora da janela de abertura, reduzindo a qualidade do sinal."
2026-06-01,10:14,LONG,30361.25,4.50,True,RECUSA,0.68,"Nível de domingo à noite (Globex) é mais espúrio, e distância de 4.50pt até a linha é grande demais para caracterizar uma rejeição precisa, mesmo com fechamento acima do toque."
2026-06-01,10:19,LONG,30361.25,0.75,True,RECUSA,0.68,"Sinal na segunda-feira baseado em range de Globex (domingo à noite), nível historicamente mais espúrio, e já são 10:19 ET, fora da janela inicial de maior confiabilidade do toque overnight."
2026-06-01,13:33,SHORT,30595.25,14.00,True,RECUSA,0.75,"Nível de domingo à noite (Globex) é mais espúrio e o toque ocorreu com 14pt de distância, indicando penetração excessiva além da linha, o que reduz a qualidade da rejeição mesmo com fechamento abaixo do nível."
2026-06-01,15:36,SHORT,30595.25,4.50,True,RECUSA,0.68,"Nível de Globex (domingo à noite) é mais espúrio, distância de 4.5pt do toque é grande demais para uma rejeição confiável, aumentando risco de falso sinal."
2026-06-01,15:38,SHORT,30595.25,10.50,True,RECUSA,0.75,"Nível de Globex (mais espúrio) com distância excessiva de 10.5pt do toque à linha, indicando falta de precisão na rejeição, apesar do horário e fechamento favoráveis."
2026-06-01,15:41,SHORT,30595.25,1.75,True,RECUSA,0.68,"Nível Globex de domingo é mais espúrio, e horário 15:41 ET já está fora da janela de maior liquidez/volume, aumentando risco de falso rompimento apesar da rejeição."
2026-06-01,15:43,SHORT,30595.25,7.75,True,RECUSA,0.72,"Nível é range de domingo/Globex (mais espúrio) e o toque ficou 7.75pt além da linha, indicando rompimento forte em vez de rejeição limpa, além de horário já avançado da tarde reduzindo probabilidade de reversão."
2026-06-01,15:45,SHORT,30595.25,6.75,True,RECUSA,0.72,"Nível de Globex (domingo à noite) é mais espúrio, distância do toque de 6.75pt é excessiva indicando pavio raso/pouca rejeição precisa, e horário 15:45 ET já próximo do fechamento reduz qualidade do sinal."
2026-06-01,15:47,SHORT,30595.25,13.00,True,RECUSA,0.75,"Nível de Globex (mais espúrio) com distância excessiva de 13pt além da linha, já em horário avançado (15:47 ET), reduzindo qualidade do sinal."
2026-06-02,11:54,SHORT,30693.00,6.50,False,RECUSA,0.68,"Distância de 6.5pt até a linha é grande, indicando rompimento com força e não uma rejeição precisa do nível, apesar do fechamento abaixo do toque; horário de meio de sessão (11:54 ET) também reduz a qualidade estatística do sinal."
2026-06-02,11:56,SHORT,30693.00,4.00,False,RECUSA,0.62,"Distância de 4pt do nível é grande, indicando rejeição fraca/pouco precisa na linha, aumentando risco de sinal espúrio em horário de meio de sessão sem momentum claro."
2026-06-02,12:00,SHORT,30693.00,3.50,False,RECUSA,0.65,"Distância de 3,5pt do nível é excessiva, indicando rejeição fraca e pouca precisão no toque; horário de almoço (12:00 ET) tende a ter menor liquidez e movimentos mais erráticos."
2026-06-02,12:02,SHORT,30693.00,9.75,False,RECUSA,0.68,"Distância de 9.75pt até a linha é excessiva, indicando toque pouco preciso e rejeição já distante do nível, reduzindo a qualidade do sinal apesar do fechamento abaixo da máxima."
2026-06-02,12:06,SHORT,30693.00,4.25,False,RECUSA,0.65,"Distância de 4.25pt do nível é excessiva para configurar rejeição clara, aumentando risco de sinal falso em horário de almoço (baixa liquidez)."
2026-06-02,12:16,SHORT,30693.00,2.75,False,RECUSA,0.65,"Distância de 2.75pt do nível é excessiva, indicando rejeição fraca e pouca precisão no toque da linha."
2026-06-02,12:58,SHORT,30693.00,4.25,False,RECUSA,0.65,"Distância de 4,25pt do nível é grande demais, indicando rompimento com força e não uma rejeição limpa na linha, além do horário de almoço (12:58 ET) ter liquidez tipicamente mais fraca e propensa a movimentos falsos."
2026-06-02,13:00,SHORT,30693.00,1.75,False,ACEITA,0.68,"Nível de dia anterior (RTH, mais confiável que Globex), distância pequena de 1.75pt e vela fechando abaixo da linha confirmando rejeição, em horário de sessão regular (13:00 ET) com boa liquidez."
2026-06-02,13:02,SHORT,30693.00,0.50,False,ACEITA,0.72,"Toque preciso (0.5pt) na máxima do dia anterior (RTH, não Globex), com fechamento da vela já abaixo da linha confirmando rejeição, em horário líquido (13:02 ET) numa terça-feira."
2026-06-02,13:10,SHORT,30693.00,1.00,False,ACEITA,0.68,"Toque próximo ao nível do dia anterior (RTH, não Globex), com rejeição clara de 1pt e fechamento abaixo da linha, em terça e horário líquido da tarde."
2026-06-02,13:12,SHORT,30693.00,2.25,False,ACEITA,0.68,"Nível é máxima do dia anterior (RTH, mais confiável), horário líquido (13:12 ET), toque com distância pequena (2.25pt) e fechamento claramente abaixo da linha confirmando rejeição."
2026-06-02,15:46,SHORT,30693.00,6.00,False,RECUSA,0.65,"Distância de 6pt entre toque e linha é excessiva, indicando rejeição fraca e pouco precisa do nível, aumentando risco de sinal espúrio."
2026-06-03,09:35,SHORT,30719.25,4.75,False,RECUSA,0.65,"Toque 4.75pt além do nível (sem rejeição justa na linha) logo na abertura, indicando possível rompimento/momentum contra o short em vez de reversão limpa."
