data,hora,lado,dist_nivel,contratos,trail_mult,be_lock_frac,confianca,motivo
2026-05-13,11:28,SHORT,8.00,5,1.0,0.75,0.75,"Short em máximo RTH do dia anterior. Quarta-feira 11:28 ET (horário bom, pós-abertura, sessão ativa). Distância 8pt é moderada — não é um toque perfeito, mas nível RTH normal (não Globex/domingo). Mantém padrão porque qualidade é razoável: horário apropriado, contexto de reversão em resistência histórica, mas sem toque muito próximo. Trailing e lock padrão são apropriados para essa qualidade."
2026-05-14,09:36,SHORT,2.00,5,1.0,0.75,0.7,"Quinta-feira, hora normal RTH (09:36), nível de máx/mín do dia anterior (alta qualidade). Distância de 2pt é razoável — não é um toque perfeito, mas está dentro do aceitável. Mantém padrões: 5 contratos, trailing 1.75pt padrão, lock de 75% do MFE. Confiança 0.7 por ser um toque com alguma margem, não perfeito."
2026-05-14,10:08,SHORT,0.50,5,1.0,0.75,0.75,"SHORT em quinta-feira, horário regular RTH (10:08 ET), nível de máx/mín do dia anterior (RTH normal), toque muito próximo da linha (0.50pt = toque limpo). Sinal de boa qualidade: mantém padrão 5 contratos, trailing normal 1.0x, be_lock_frac padrão 0.75. Qualidade suficiente para não reduzir, mas sem razões extraordinárias para aumentar agressividade."
2026-05-14,10:10,SHORT,15.00,5,1.0,0.75,0.7,"SHORT em quinta-feira, 10:10 ET (horário RTH normal, bom volume). Nível de máx/mín do dia anterior (origem confiável). Distância de 15pt é MODERADA — não é toque perfeito (que seria <5pt), mas também não é muito longe. Mantém padrão: 5 contratos, trailing 1,75pt, lock 75% do MFE. Confiança 0,70 — qualidade intermediária, sem motivos pra agredir ou recuar muito."
2026-05-14,10:11,SHORT,8.00,5,1.0,0.75,0.72,"SHORT em máx/mín RTH na quinta, 10:11 ET (meio de sessão, liquidez normal). Distância de 8pt é moderada — não é toque pristino, mas também não é distante demais. Nível de origem confiável (RTH, não domingo). Mantém defaults: 5 contratos, trailing 1,75pt, lock 75% do MFE. Sem razão concreta pra desviar do padrão."
2026-05-15,14:04,LONG,1.75,5,1.0,0.75,0.75,"Sinal LONG em sexta à tarde (14:04 ET). Nível RTH de alta qualidade (máx/mín do dia anterior). Toque muito próximo da linha (1.75pt = dist_nivel igual ao trailing padrão), indica confluência forte. Sexta à tarde tem liquidez boa mas fim de semana aproximando — sem razão pra agredir demais. Mantém perfil padrão: 5 contratos, trailing 1.0x, lock 0.75 no BE."
2026-05-15,14:07,LONG,13.00,5,1.0,0.75,0.7,"Sexta-feira RTH, máx/mín do dia anterior (nível legítimo). Sinal em horário bom (14:07 ET = meio da tarde, boa liquidez). Distância de 13pt é moderada — toque não é super próximo mas também não é espúrio. Qualidade intermediária → mantém padrão (5 contratos, 1.0 trail_mult, 0.75 be_lock_frac)."
2026-05-18,09:39,SHORT,8.00,4,0.8,0.8,0.55,"SHORT em nível de domingo/Globex (menos confiável), distância de 8pt até linha (desfavorável - toque afastado), segunda-feira 09:39 ET (pós-abertura RTH, volatilidade normal). Sinal de qualidade mediana. Reduz contratos para 4 (menos risco), trail mais apertado (0.8) pra proteger ganho cedo, be_lock_frac alto (0.80) contra reversão. Confiança moderada 0.55."
2026-05-18,09:56,SHORT,5.50,4,0.8,0.8,0.55,"SHORT em nível de domingo (Globex) com dist_nivel 5.50pt. Qualidade média-baixa: origem em range noturno tem menor confiabilidade, e o toque está razoavelmente afastado da linha. Segunda-feira 09:56 ET é RTH normal, mas o contexto do nível reduz confiança. Reduzido para 4 contratos (menos risco), trail_mult 0.8 (mais conservador, protege ganho cedo), be_lock_frac 0.80 (trava mais MFE no breakeven para não devolver muito se reverter)."
2026-05-18,10:17,SHORT,9.25,4,0.8,0.8,0.55,"Nível originário de range Globex (domingo à noite) com dist_nivel significativa (9.25pt). Segunda-feira RTH, horário matutino aceitável, mas nível de domingo é tipicamente menos confiável. Reduzido contratos (4 vs 5 padrão) pela qualidade menor do nível + distância elevada. Trail mais apertado (0.8x) para proteger ganho mais cedo em reversal de menor confiança. BE lock mais alto (0.80) para garantir lucro quando breakeven ativar, visto que MFE pode ser limitado. Confiança moderada (0.55) reflete a incerteza inerente ao nível Globex."
2026-05-18,12:34,LONG,2.50,4,0.8,0.8,0.55,Sinal de qualidade média-baixa: nível de domingo/Globex é historicamente mais espúrio que RTH; distância de 2.50pt é considerável (não é toque muito próximo); horário matinal (12:34 ET) ainda é aceitável mas não pico de liquidez. Segunda-feira pode ter volatilidade residual. Reduzindo contratos (4 vs 5 padrão) e apertando gerenciamento (trail_mult 0.8 e be_lock_frac 0.8) para proteger contra reversão rápida típica desses sinais de menor qualidade. Confiança 0.55 reflete incerteza moderada.
2026-05-18,12:36,LONG,7.00,3,0.8,0.65,0.55,"Domingo/Globex (nível menos confiável) + dist_nivel 7pt (afastado do toque perfeito) + horário 12:36 (meio de sessão RTH, volatilidade já despertada). Qualidade de sinal abaixo da média: reduzir contratos para 3, apertar trailing (0,8 = mais proteção) e be_lock mais conservador (0,65) pra travar ganho antes se reverter. Confiança 0,55."
2026-05-18,12:40,LONG,13.25,4,0.8,0.8,0.55,"Sinal de qualidade média-baixa: nível originário de domingo/Globex (menos confiável que RTH), distância de toque grande (13.25pt), horário pós-abertura (12:40 ET) com possível ruído. Segunda-feira tem volatilidade mas contexto de Globex reduz probabilidade. Reduo contratos (4 vs 5) e aperto trailing (0.8 vs 1.0) para proteger capital. Be_lock_frac mais alto (0.80) porque risco é maior e preciso garantir ganho mais cedo se houver."
2026-05-18,12:42,LONG,5.25,4,1.2,0.65,0.62,"Sinal segunda-feira 12:42 ET (meio de RTH, liquidez ok). Origem domingo Globex reduz confiança (nível mais espúrio, menor volume). Distância 5.25pt é significativa - não é toque perfeito na linha, sugere menos certeza. Trade mantém-se viável (meio de semana, horário decente), mas qualidade reduzida. Configuração conservadora: 4 contratos (menos risco), trail_mult 1.2 (um pouco mais de folga que padrão pra deixar respirar, dado que não é toque firme), be_lock_frac 0.65 (menos agressivo que os 0.75 padrão, protege ganho antes considerando o nível duvidoso)."
2026-05-18,12:48,LONG,5.50,4,0.8,0.8,0.55,"Nível de domingo (Globex) = menor confiabilidade. Distância grande (5.50pt) reduz qualidade do sinal. Segunda-feira em horário ativo (12:48 ET), mas contexto fraco pesa mais. Menos contratos (4 vs padrão 5), trailing mais apertado (0.8x), lock mais protetor (0.8) pra compensar a incerteza do nível de fim de semana."""
2026-05-18,12:50,LONG,5.25,4,0.8,0.8,0.55,"Nível de domingo (Globex) + distância considerável (5.25pt) = qualidade moderada-baixa. Segunda-feira ao meio do dia ainda tem liquidez, mas o sinal é menos preciso. Reduzido para 4 contratos (risco menor), trailing mais apertado (0.8 = ~1.4pt, protege ganho antes) e lock_frac elevado (0.8) pra garantir que quando breakeven ativa, trava 80% do melhor resultado. Confiança 0.55 reflete o contexto espúrio."
2026-05-18,14:13,LONG,3.50,4,0.8,0.8,0.55,"Sinal de segunda-feira (volatilidade moderada RTH). Nível originário de domingo/Globex (menos confiável que níveis RTH puros). Distância de 3,50pt é considerável — não foi um toque perfeito na linha. Reduz contratos (4 vs padrão 5) por qualidade menor. Trail mais apertado (0,8) para proteger mais cedo, pois a confiança no level é moderada. BE lock um pouco mais alto (0,8) pra garantir lucro com mais segurança antes de dar mais corda. Confiança 0,55 reflete a incerteza: é sinal válido mas com fatores de risco acumulados."
2026-05-18,15:08,LONG,7.50,4,1.3,0.65,0.55,"Nível de domingo/Globex (menos confiável), dist_nivel 7.50pt (toque não perfeito). Hora 15:08 ET está em RTH normal (bom volume), segunda-feira (sem problemas). Reduzindo contratos para 4 (menos risco em sinal de menor qualidade), trail_mult 1.3 (mais espaço pra respirar dado o range de domingo), be_lock_frac 0.65 (proteção moderada ao ativar BE)."
2026-05-18,15:18,LONG,7.50,4,0.8,0.8,0.55,"Sinal de qualidade média-baixa: nível originário de domingo (Globex) é historicamente mais espúrio e menos confiável que RTH normal. Distância de 7,50pt é considerável (ideal seria <3pt). Entrada na segunda à tarde (15:18 ET) em horário mais fraco de volatilidade. Reduzido contratos para 4 (abaixo do padrão 5) e aperto trail_mult para 0.8 (mais proteção de ganho) + be_lock_frac 0.8 (trava mais do MFE quando BE ativa). Confiança moderada (0.55) reflete a qualidade inferior do setup."
2026-05-18,15:19,LONG,10.25,4,0.8,0.8,0.55,"Sinal de qualidade ABAIXO da média: nível é de domingo/Globex (espúrio, menor confiabilidade), dist_nivel de 10.25pt é GRANDE (toque longe da linha exata), e ainda que seja segunda-feira em RTH, a origem Globex reduz significativamente a probabilidade de reversão limpa. Horário 15:19 é um pouco tarde. Portanto: reduz para 4 contratos (menos risco), trail_mult 0.8 (proteção maior, não deixa devolver lucro fácil), be_lock_frac 0.8 (trava bem quando breakeven ativa). Confiança 0.55 reflete a baixa qualidade do setup."
2026-05-18,15:20,LONG,8.25,4,0.8,0.8,0.55,"Sinal de qualidade abaixo da média: (1) nível de domingo/Globex é historicamente mais espúrio e menos confiável; (2) distância de 8.25pt é considerável — toque não foi preciso na linha; (3) horário 15:20 ET está já no final da sessão RTH, com menor volume e volatilidade estruturada. Redução para 4 contratos (risco contido), trailing mais apertado (0.8x) para proteger ganho antes de reversão, e lock_frac elevado (0.8) para garantir lucro quando breakeven ativa. Confiança baixa-média reflete a combinação de fatores desfavoráveis."
2026-05-18,15:22,LONG,11.00,3,1.5,0.65,0.55,"Nível de domingo/Globex (menos confiável), toque distante 11pt da linha (sinal fraco), horário 15:22 (perto do close, momentum reduzido). Reduzido: 3 contratos (menor risco), trail_mult 1.5 (mais proteção que folga), be_lock_frac 0.65 (protege ganho cedo). Confiança 0.55 por qualidade baixa do sinal."
2026-05-18,15:24,LONG,11.25,4,0.8,0.8,0.55,"Nível de domingo (Globex) é mais espúrio e menos confiável. Distância de 11.25pt é significativa — não é um toque muito próximo da linha. Hora 15:24 ET é ainda RTH (ainda 3h30 pro fechamento), volume não está em pico final. Reduz contratos (4 vs padrão 5) e aperta proteção (trail_mult 0.8 para travar antes, be_lock_frac 0.8 para garantir mais do favor máximo rapidinho). Confiança moderada-baixa."
2026-05-18,15:31,LONG,2.50,4,0.8,0.8,0.55,"Sinal de qualidade moderada-baixa: nível originário de domingo/Globex (menos confiável, range mais volátil); distância de 2.50pt é significativa (toque não é preciso); horário 15:31 ET está próximo do final de RTH (menos liquidez/impulso). Reduzido contratos de 5 para 4 e aperto trailing (0.8x) + lock_frac mais protetor (0.8) para limitar downside em caso de reversão rápida. Confiança apenas moderada."
2026-05-19,10:11,LONG,0.75,5,1.0,0.75,0.75,"Sinal LONG em terça-feira, 10:11 ET (horário RTH normal, liquidez boa). Nível originário de máx/mín do dia anterior (RTH), fonte legítima. Distância muito pequena (0.75pt) = toque preciso na linha, indicador de alta qualidade do sinal. Ausência de fatores negativos (não é domingo/Globex, não é horário morto). Mantém padrão: 5 contratos, trailing 1.0x, breakeven lock 0.75 = gestão equilibrada, sem agressividade ou defensividade excessivas."
2026-05-19,11:03,LONG,0.25,5,1.0,0.75,0.75,"Terça-feira (dia de semana normal), horário 11:03 ET (mercado bem estabelecido), nível de origem legítima (máx/mín RTH do dia anterior), toque muito próximo da linha (0.25pt = contato de alta qualidade). Sinal bem caracterizado, sem razão pra desviar do padrão equilibrado."
2026-05-19,11:11,LONG,6.00,5,1.0,0.75,0.75,"Terça-feira, horário RTH normal (11:11 ET), nível de máx/mín do dia anterior (válido). Distância de 6pt é moderada — não é toque perfeito, mas também não é muito afastado. Mantém padrão conservador com confiança média-alta. Sem razão para desviar dos defaults."
2026-05-19,11:14,LONG,1.25,5,1.0,0.75,0.75,"Terça, horário RTH normal (11:14 ET), nível de máx/mín do dia anterior (origem legítima). Distância 1.25pt é um toque bem próximo, indicando qualidade de sinal acima da média. Sem fatores de redução de risco. Mantém padrão equilibrado com leve confiança elevada pela proximidade do toque."
2026-05-19,11:55,LONG,6.50,5,1.0,0.75,0.7,"Terça-feira (dia de semana bom), horário RTH normal (11:55 ET), nível de máx/mín do dia anterior (origem confiável). Distância de 6.50pt é moderada — não é um toque perfeito, mas também não é espúrio. Sinal de qualidade intermediária: mantém padrões (5 contratos, 1.0x trailing, 0.75 be_lock_frac), sem ajustes extremos."
2026-05-19,11:58,LONG,8.75,5,1.0,0.75,0.75,"Terça-feira em RTH normal (11:58 ET). Nível de max/min do dia anterior é origem sólida. Distância de 8.75pt é moderada — não é um toque pristine, mas também não é especulativo demais. Contexto de qualidade média-alta sugere manter padrão. Sem razão concreta pra desconfiar ou ser agressivo demais."
2026-05-19,12:00,LONG,1.00,5,1.0,0.75,0.75,"Terça-feira, meio do dia (RTH normal), nível de máx/mín do dia anterior bem definido, toque muito próximo (1pt de distância). Sinal de boa qualidade — sem razão pra desviar dos padrões. Contratos e trailing mantidos no default."
2026-05-19,12:11,LONG,2.75,5,1.0,0.75,0.7,"Terça à tarde (12:11 ET), nível de máx/mín RTH anterior (origem sólida). Distância 2.75pt é moderada — não é toque perfeito, mas ainda dentro de zona razoável. Sem pressão de horário crítico (não é abertura nem fechamento). Mantém padrão conservador: 5 contratos, trailing 1.0 (1.75pt), be_lock 0.75. Confiança 0.70 reflete a dist_nivel moderada — não é um sinal de alta qualidade (toque < 1pt), mas também não é fraco."
2026-05-20,09:51,SHORT,0.25,6,1.2,0.8,0.82,"Sinal SHORT de alta qualidade: toque muito próximo da linha (0.25pt), origem em máx/mín do dia anterior (RTH, nível legítimo), horário cedo (09:51 ET - fase de discovery do dia com boa volatilidade), quarta-feira (dia sólido da semana). Distância mínima = qualidade máxima. Aumentei contratos (6 vs padrão 5) e reforçei proteção (be_lock_frac 0.80) pela confiança elevada, com trail_mult moderadamente solto (1.2) pra deixar um vencedor potencial respirar sem expor demais o ganho."
2026-05-20,09:53,SHORT,1.25,5,1.0,0.75,0.75,"Quarta-feira, RTH normal, máx/mín do dia anterior. Toque muito próximo (1.25pt) = sinal de boa qualidade. Horário 09:53 ET = ainda prime time pós-open. Sem motivos pra desviar do padrão equilibrado (5/1.0/0.75)."
2026-05-20,09:54,SHORT,5.00,5,1.0,0.75,0.72,"Quarta-feira, horário RTH bem estabelecido (09:54 ET). Nível de origem é máx/mín do dia anterior (RTH puro, sem ruído de Globex). Distância de 5pt é moderada — não é um toque perfeito, mas também não é uma tentativa muito fraca. Sem motivos para desviar dos padrões defensivos — mantém gestão conservadora com trailing padrão e lock de ganho prudente. Confiança moderada-alta pela qualidade média do contexto."""
2026-05-20,10:16,SHORT,0.25,5,1.0,0.75,0.8,"Sinal SHORT em quarta-feira (dia neutro), RTH normal (máx/mín dia anterior), toque muito próximo da linha (0.25pt), horário 10:16 ET (dentro do prime time). Qualidade alta. Mantém padrão com confiança elevada."
